bgg_id,mechanic
108079,"Area Majority / Influence, Hand Management, Set Collection, Solo / Solitaire Game, Worker Placement, Time Track"
108080,"Dice Rolling, Hexagon Grid, Push Your Luck, Campaign / Battle Card Driven, Solo / Solitaire Game"
108100,"Paper-and-Pencil, Dexterity, Physical"
108155,"Push Your Luck, Memory"
108156,Dice Rolling
108157,Simultaneous Action Selection
108161,"Auction/Bidding, Dice Rolling, Hand Management, Worker Placement"
108176,Roll / Spin and Move
108341,"Deck, Bag, and Pool Building"
108344,"Area Majority / Influence, Dice Rolling, Hand Management, Modular Board, Variable Player Powers, Variable Phase Order"
108377,"Hand Management, Pattern Building, Worker Placement"
108429,"Area Majority / Influence, Auction/Bidding, Dice Rolling"
108430,"Hexagon Grid, Chit-Pull System"
108459,"Dice Rolling, Simulation"
108554,"Hand Management, Betting and Bluffing"
108637,"Dice Rolling, Hand Management, Action Points, Modular Board, Area Movement"
108665,"Dice Rolling, Tile Placement, Modular Board, Variable Player Powers, Grid Movement, Role Playing, Cooperative Game, Drafting"
108679,"Auction/Bidding, Hand Management, Simultaneous Action Selection, Set Collection"
108687,"Variable Phase Order, Increase Value of Unchosen Resources, Action Drafting, End Game Bonuses, TableauBuilding, Hidden Victory Points, Follow"
108705,"Hand Management, Set Collection"
108711,"Dice Rolling, Network and Route Building, Area Movement"
108722,"Dice Rolling, Scenario / Mission / Campaign Game, Events, Movement Points, Measurement Movement, Movement Template"
108737,"Auction/Bidding, Set Collection"
108745,"Dice Rolling, Hand Management, Victory Points as a Resource, Take That, Drafting, TableauBuilding"
108783,"Set Collection, Area Movement, Dexterity"
108784,"Hand Management, Drafting, Deck, Bag, and Pool Building"
108831,"Area Majority / Influence, Modular Board"
108832,"Tile Placement, Pattern Building, Modular Board"
108906,"Hand Management, Race"
109005,"Simultaneous Action Selection, Betting and Bluffing"
109017,"Dice Rolling, Set Collection"
109019,Set Collection
109070,"Auction/Bidding, Dice Rolling, Action Points, Secret Unit Deployment, Drafting"
109077,"Area Majority / Influence, Variable Player Powers"
109105,Grid Movement
109125,"Area Majority / Influence, Simultaneous Action Selection, Action Points, Action Queue, Variable Phase Order, Area Movement, Cube Tower"
109143,Set Collection
109215,"Dice Rolling, Hand Management, Action Points, Modular Board, Push Your Luck, Area Movement"
109252,"Hand Management, Set Collection, Campaign / Battle Card Driven"
109276,"Action Points, Variable Phase Order, Commodity Speculation, Worker Placement"
109285,"Dice Rolling, Hexagon Grid"
109291,"Simultaneous Action Selection, Action Queue, Player Elimination, Simulation"
109296,"Roll / Spin and Move, Deduction"
109451,"Dice Rolling, Set Collection"
109456,"Auction/Bidding, Dice Rolling, Hand Management, Variable Player Powers"
109548,"Area Majority / Influence, Hand Management"
109612,Tile Placement
109635,"Dice Rolling, Hexagon Grid, Simulation"
109643,"Area Majority / Influence, Dice Rolling, Hand Management, Simulation"
109657,Dexterity
109718,"Hand Management, Variable Player Powers"
109732,"Set Collection, Roll / Spin and Move"
109764,"Tile Placement, Action Points"
109779,"Dice Rolling, Set Collection, Tile Placement"
109786,"Hand Management, Trading, Variable Player Powers, Pick-up and Deliver, Deck, Bag, and Pool Building"
109801,"Dice Rolling, Pattern Recognition, Dexterity"
109827,"Hexagon Grid, Chit-Pull System"
109922,"Dice Rolling, Hexagon Grid, Modular Board, Secret Unit Deployment"
109932,"Hand Management, Drafting, Deck, Bag, and Pool Building"
109936,Dexterity
109969,"Modular Board, Variable Player Powers, Grid Movement, Real-Time"
110102,"Simultaneous Action Selection, Variable Phase Order, Area Movement, Chit-Pull System"
110160,"Hand Management, Trick-taking, Set Collection"
110260,"Dice Rolling, Set Collection, Push Your Luck"
110277,"Simultaneous Action Selection, Tile Placement, Variable Player Powers, Drafting, TableauBuilding"
110286,"Set Collection, Worker Placement"
110327,"Set Collection, Increase Value of Unchosen Resources, Take That, Hidden Roles, Worker Placement, Ownership, Contracts"
110331,"Hand Management, Simultaneous Action Selection, Player Elimination, Worker Placement, Drafting"
110336,"Dice Rolling, Betting and Bluffing"
110434,"Dice Rolling, Set Collection"
110511,"Dice Rolling, Point to Point Movement"
110524,"Dice Rolling, Tile Placement, Team-Based Game"
110525,"Roll / Spin and Move, Deduction, Memory"
110570,"Deduction, Storytelling"
110598,"Set Collection, Deduction"
110643,Hexagon Grid
110868,Hand Management
110870,"Auction/Bidding, Drafting"
110962,Hand Management
111026,Area Movement
111069,"Enclosure, Action Queue, Worker Placement"
111081,"Dice Rolling, Dexterity"
111097,"Hand Management, Action Points, Variable Player Powers"
111105,"Dice Rolling, Point to Point Movement, Variable Player Powers, Role Playing, Area Movement, Cooperative Game, Storytelling, Narrative Choice / Paragraph"
111124,"Dice Rolling, Variable Player Powers, Role Playing, Deduction, Betting and Bluffing, Team-Based Game, Traitor Game"
111142,Drafting
111148,"Dice Rolling, Set Collection"
111172,Hand Management
111173,Trick-taking
111275,Auction/Bidding
111299,"Simultaneous Action Selection, Dexterity, Physical"
111327,"Deduction, Storytelling"
111341,"Auction/Bidding, Tile Placement, Modular Board, Network and Route Building, Variable Set-up, Variable Player Powers, Mancala, Drafting"
111379,"Dice Rolling, Dexterity"
111387,"Dice Rolling, Action Points, Variable Player Powers"
111417,"Hand Management, Victory Points as a Resource, Modular Board, Variable Set-up, Area Movement, Pick-up and Deliver, Resource to Move"
111418,"Hand Management, Action Points, Variable Player Powers, Player Elimination"
111426,"Hand Management, Set Collection, Drafting, Deck, Bag, and Pool Building"
111502,"Negotiation, Role Playing, Cooperative Game, Team-Based Game, Drafting, Deck, Bag, and Pool Building"
111543,"Area Majority / Influence, Betting and Bluffing"
111732,"Simultaneous Action Selection, Network and Route Building, Variable Player Powers, Action Queue, Pick-up and Deliver"
111799,"Area Majority / Influence, Dice Rolling, Variable Player Powers, Area Movement, Solo / Solitaire Game"
111802,"Dice Rolling, Solo / Solitaire Game"
111830,"Area Majority / Influence, Dice Rolling, Set Collection, Pattern Building, Modular Board"
111841,"Area Majority / Influence, Dice Rolling, Hand Management"
111855,Betting and Bluffing
111866,"Area Majority / Influence, Tile Placement, Enclosure, Modular Board, Area Movement"
111999,"Dice Rolling, Real-Time"
112092,"Hand Management, Cooperative Game, Deck, Bag, and Pool Building"
112102,"Dice Rolling, Set Collection"
112118,"Tile Placement, Pattern Building"
112138,"Dice Rolling, Action Points, Variable Player Powers, Grid Movement, Drafting"
112192,Grid Movement
112210,"Area Majority / Influence, Voting, Time Track"
112233,"Dice Rolling, Pattern Recognition, Dexterity"
112373,Simultaneous Action Selection
112381,"Dice Rolling, Hand Management, Grid Movement"
112445,"Area Majority / Influence, Auction/Bidding, Tile Placement, Negotiation, Area Movement, Pick-up and Deliver"
112462,"Dice Rolling, Hexagon Grid"
112532,"Hexagon Grid, Set Collection, Variable Set-up, Grid Movement, Area Movement, Connections, Take That, Ownership"
112557,"Auction/Bidding, Tile Placement"
112598,Tile Placement
112686,"Dice Rolling, Hand Management, Take That"
112692,"Modular Board, Variable Player Powers"
112694,"Dice Rolling, Simulation"
112811,"Betting and Bluffing, Memory"
112840,"Tile Placement, Modular Board"
112869,"Dice Rolling, Hand Management, Variable Player Powers"
112991,"Dice Rolling, Hand Management, Variable Player Powers, Take That"
112995,"Dice Rolling, Hexagon Grid, Simulation, Zone of Control"
113066,Tile Placement
113070,"Area Majority / Influence, Dice Rolling, Hand Management, Tile Placement, Negotiation, Area Movement, Betting and Bluffing"
113200,Dexterity
113289,"Hand Management, Player Judge, Storytelling, Physical"
113293,"Negotiation, Trading, Voting, Betting and Bluffing"
113294,"Dice Rolling, Tile Placement, Modular Board, Push Your Luck, Roll / Spin and Move, Grid Movement, Cooperative Game, Solo / Solitaire Game, Real-Time, Elapsed Real Time Ending, Re-rolling and Locking, Dexterity"
113301,"Auction/Bidding, Dice Rolling, Betting and Bluffing"
113311,"Dice Rolling, Area Movement"
113312,"Hand Management, Action Points"
113324,Dice Rolling
113332,Betting and Bluffing
113337,"Area Majority / Influence, Dice Rolling, Variable Set-up, Movement Points, Simulation, Area Movement"
113360,"Dice Rolling, Grid Movement, Area Movement"
113428,"Set Collection, Action Points, Pick-up and Deliver"
113436,"Dice Rolling, Hand Management, Trading, Drafting, Deck, Bag, and Pool Building"
113456,"Area Majority / Influence, Push Your Luck, Drafting, Deck, Bag, and Pool Building, Physical"
113490,"Set Collection, Push Your Luck, Real-Time"
113513,Pattern Building
113517,Tile Placement
113518,Pattern Building
113544,"Auction/Bidding, Set Collection, Negotiation, Trading, Roll / Spin and Move, Player Elimination"
113567,"Dice Rolling, Hand Management, Point to Point Movement, Campaign / Battle Card Driven"
113636,"Hand Management, Simultaneous Action Selection, Point to Point Movement, Action Queue"
113656,"Dice Rolling, Hexagon Grid, Grid Movement, Simulation"
113700,"Hand Management, Trick-taking, Variable Player Powers, Ladder Climbing, Drafting"
113780,"Pattern Recognition, Dexterity"
113819,"Dice Rolling, Real-Time"
113853,"Dice Rolling, Set Collection, Pick-up and Deliver"
113873,"Dice Rolling, Push Your Luck, Paper-and-Pencil, Simulation, Solo / Solitaire Game"
113924,"Dice Rolling, Hand Management, Action Points, Modular Board, Variable Player Powers, Grid Movement, Scenario / Mission / Campaign Game, Player Elimination, Cooperative Game"
113927,"Hand Management, Drafting, Deck, Bag, and Pool Building"
113931,"Set Collection, Worker Placement"
113937,"Area Majority / Influence, Hand Management"
113971,"Dice Rolling, Hexagon Grid, Line of Sight"
113995,"Paper-and-Pencil, Memory"
113997,"Hand Management, Cooperative Game, Deduction, Communication Limits"
114031,"Auction/Bidding, Hand Management, Worker Placement, Deck, Bag, and Pool Building"
114139,"Tile Placement, Stock Holding, Network and Route Building"
114261,"Dice Rolling, Point to Point Movement, Campaign / Battle Card Driven, Solo / Solitaire Game"
114284,"Auction/Bidding, Set Collection, Negotiation, Trading, Roll / Spin and Move, Player Elimination"
114316,Set Collection
114386,"Stock Holding, Network and Route Building"
114387,"Set Collection, Drafting, Time Track"
114438,"Storytelling, Physical"
114504,"Dice Rolling, Simulation, Measurement Movement"
114530,"Dice Rolling, Hexagon Grid, Variable Phase Order"
114667,"Area Majority / Influence, Dice Rolling, Action Points, Variable Player Powers, Tech Trees / Tech Tracks, Worker Placement"
114684,"Dice Rolling, Hand Management, Set Collection, Variable Player Powers"
114689,Tile Placement
114784,"Auction/Bidding, Pick-up and Deliver, Drafting"
114800,"Hand Management, Drafting"
114863,"Point to Point Movement, Worker Placement, Drafting, Deck, Bag, and Pool Building"
114871,"Tile Placement, Action Points, Pattern Building, Pieces as Map"
114903,"Hand Management, Enclosure"
114912,"Commodity Speculation, Pick-up and Deliver, Track Movement"
114991,"Hand Management, Simultaneous Action Selection, Voting, Player Judge"
115105,"Hand Management, Physical"
115233,"Dice Rolling, Pattern Recognition, Cooperative Game, Storytelling"
115288,"Hand Management, Variable Player Powers, Drafting, Deck, Bag, and Pool Building"
115293,"Dice Rolling, Area Movement"
115325,Point to Point Movement
115370,"Hand Management, Take That"
115746,"Area Majority / Influence, Dice Rolling, Hand Management, Variable Set-up, Events, Movement Points, Simulation, Area Movement, Team-Based Game, Campaign / Battle Card Driven, Hidden Movement, Card Play Conflict Resolution"
115793,"Set Collection, Roll / Spin and Move, Physical"
115944,Dice Rolling
115976,"Hand Management, Drafting, Deck, Bag, and Pool Building"
116046,"Tile Placement, Stock Holding, Network and Route Building"
116124,"Hand Management, Simultaneous Action Selection"
116194,"Hand Management, Dexterity, Physical"
116231,"Pattern Recognition, Betting and Bluffing"
116402,Tile Placement
116422,Dice Rolling
116593,"Dice Rolling, Pattern Building, Pattern Recognition, Take That"
116596,Push Your Luck
116735,Hexagon Grid
116736,Hexagon Grid
116737,Hexagon Grid
116739,"Area Majority / Influence, Point to Point Movement"
116806,"Hexagon Grid, Simulation"
116821,Dice Rolling
116849,"Team-Based Game, Physical"
116858,Hand Management
116860,"Simultaneous Action Selection, Action Queue, Simulation, Take That"
116877,"Dice Rolling, Modular Board, Roll / Spin and Move"
116948,"Set Collection, Tile Placement, Pattern Recognition"
116954,"Tile Placement, Network and Route Building, Point to Point Movement"
116970,"Dice Rolling, Set Collection"
116972,Dice Rolling
116975,"Hand Management, Set Collection, Trading"
116978,"Dice Rolling, Area Movement, Deduction"
116981,"Dice Rolling, Point to Point Movement"
116998,"Hand Management, Drafting, Deck, Bag, and Pool Building"
117549,"Hand Management, Simultaneous Action Selection"
117555,"Dice Rolling, Pattern Recognition, Real-Time"
117558,"Action Points, Variable Player Powers, Area Movement, Cooperative Game"
117663,"Dice Rolling, Set Collection, Push Your Luck, Re-rolling and Locking"
117707,"Dice Rolling, Push Your Luck"
117784,Dice Rolling
117815,Tile Placement
117838,"Hand Management, Set Collection"
117854,"Hexagon Grid, Action Queue"
117862,"Dice Rolling, Push Your Luck"
117885,"Voting, Storytelling"
117910,"Dice Rolling, Push Your Luck"
117914,"Tile Placement, Network and Route Building, Rondel"
117915,"Auction/Bidding, Hand Management, Set Collection, Action Queue, Map Deformation, Worker Placement"
117942,"Dice Rolling, Set Collection, Paper-and-Pencil"
117959,"Area Majority / Influence, Dice Rolling"
117960,"Dice Rolling, Paper-and-Pencil, Line Drawing, Re-rolling and Locking"
117975,Dice Rolling
117985,"Dice Rolling, Hand Management, Modular Board, Network and Route Building, Negotiation, Trading"
117986,Take That
117987,"Dice Rolling, Set Collection, Push Your Luck"
117992,Pattern Recognition
117995,"Pattern Recognition, Real-Time, Speed Matching"
117997,Pattern Recognition
118000,"Set Collection, Point to Point Movement, Pick-up and Deliver, Drafting"
118001,Pattern Building
118023,"Dice Rolling, Set Collection"
118025,Set Collection
118048,"Set Collection, Modular Board, End Game Bonuses, Worker Placement, Drafting, TableauBuilding"
